,Unnamed: 0_x,sex,row_number,liters_drunk,age_kid,age_adult,age_old,drink,check_number,label,Unnamed: 0_y,session_start,morning,day,evening
2592,3118,0,72.0,3,0,0,1,0,22,0,6807,15:34:00.000,NaN,Day session,NaN
2593,3119,1,23.0,2,0,0,1,1,8718,1,8541,07:00:00.000,Morning session,NaN,NaN
2594,3120,0,8.0,2,0,1,0,1,4351,0,5219,15:00:00.000,NaN,Day session,NaN
2595,3121,0,0.0,5,0,1,0,0,2699,1,7891,15:30:00.000,NaN,Day session,NaN
2596,3122,0,44.0,2,0,0,1,1,7283,0,5165,22:30:00.000,NaN,NaN,Evening session
2597,3123,1,54.0,4,0,1,0,1,849,1,2514,15:30:00.000,NaN,Day session,NaN
2598,3124,0,63.0,4,0,0,1,1,3826,0,9377,21:00:00.000,NaN,NaN,Evening session
2599,3125,0,80.0,3,0,0,1,0,5303,1,9460,07:00:00.000,Morning session,NaN,NaN
2600,3126,0,24.0,4,0,0,1,0,9613,0,677,21:00:00.000,NaN,NaN,Evening session
2601,3127,Не указан,92.0,2,0,0,1,0,7442,0,5750,22:30:00.000,NaN,NaN,Evening session
2602,3128,0,23.0,3,0,0,1,0,1190,1,5416,23:42:00.000,NaN,NaN,Evening session
2603,3129,0,66.0,2,0,1,0,0,5600,1,6064,22:30:00.000,NaN,NaN,Evening session
2604,3130,0,32.0,3,0,1,0,0,1968,0,619,14:00:00.000,NaN,Day session,NaN
2605,3131,1,78.0,0,0,0,1,0,7036,0,2825,06:15:00.000,Morning session,NaN,NaN
2606,3132,0,66.0,4,0,1,0,0,9109,1,4097,08:42:00.000,Morning session,NaN,NaN
2607,3133,Не указан,84.0,0,0,1,0,1,6809,0,9805,15:34:00.000,NaN,Day session,NaN
2608,3134,1,32.0,3,0,1,0,0,9349,0,3385,06:15:00.000,Morning session,NaN,NaN
2609,3135,1,52.0,3,0,1,0,0,5968,1,8558,08:42:00.000,Morning session,NaN,NaN
2610,3136,1,53.0,1,0,0,1,1,7416,0,8215,23:42:00.000,NaN,NaN,Evening session
2611,3137,Не указан,97.0,5,0,0,1,1,7845,0,2606,15:00:00.000,NaN,Day session,NaN
2612,3138,0,75.0,0,0,1,0,0,6863,1,3547,22:30:00.000,NaN,NaN,Evening session
2613,3139,1,40.0,2,1,0,0,0,6755,1,7477,15:34:00.000,NaN,Day session,NaN
2614,3140,0,22.0,5,0,0,1,1,2860,0,8261,07:00:00.000,Morning session,NaN,NaN
2615,3141,0,11.0,0,0,1,0,0,3579,0,4254,14:00:00.000,NaN,Day session,NaN
2616,3142,Не указан,81.0,2,0,0,1,1,2748,0,247,08:42:00.000,Morning session,NaN,NaN
2617,3143,1,88.0,2,0,0,1,1,7512,1,6343,14:00:00.000,NaN,Day session,NaN
2618,3144,0,25.0,2,0,0,1,0,1889,1,1402,15:34:00.000,NaN,Day session,NaN
2619,3145,1,40.0,4,0,1,0,0,4835,1,9813,15:00:00.000,NaN,Day session,NaN
2620,3146,0,82.0,5,0,0,1,0,2199,0,5462,15:34:00.000,NaN,Day session,NaN
2621,3147,0,64.0,5,0,0,1,1,4380,0,3716,14:00:00.000,NaN,Day session,NaN
2622,3148,1,0.0,3,0,1,0,0,3185,1,1521,21:00:00.000,NaN,NaN,Evening session
2623,3149,1,23.0,1,0,1,0,1,8478,1,7436,15:34:00.000,NaN,Day session,NaN
2624,3150,1,93.0,3,0,0,1,1,4977,1,8245,14:15:00.000,NaN,Day session,NaN
2625,3151,1,63.0,2,0,1,0,0,9063,0,7334,23:42:00.000,NaN,NaN,Evening session
2626,3152,0,22.0,5,0,1,0,1,643,1,1945,22:15:00.000,NaN,NaN,Evening session
2627,3153,1,18.0,3,0,1,0,1,7098,0,9,06:00:00.000,Morning session,NaN,NaN
2628,3154,Не указан,1.0,2,0,1,0,1,869,1,1500,21:00:00.000,NaN,NaN,Evening session
2629,3155,Не указан,29.0,2,0,1,0,1,8875,0,5360,21:00:00.000,NaN,NaN,Evening session
2630,3158,1,23.0,3,0,1,0,0,2365,1,548,22:30:00.000,NaN,NaN,Evening session
2631,3159,0,61.0,3,0,0,1,1,5758,0,5247,06:00:00.000,Morning session,NaN,NaN
2632,3160,0,37.0,0,0,0,1,0,1111,0,2417,23:42:00.000,NaN,NaN,Evening session
2633,3161,0,67.0,3,0,1,0,0,2400,1,5649,14:15:00.000,NaN,Day session,NaN
2634,3162,0,29.0,5,0,0,1,0,4489,1,782,15:00:00.000,NaN,Day session,NaN
2635,3163,Не указан,12.0,4,0,0,1,0,4146,1,6171,08:42:00.000,Morning session,NaN,NaN
2636,3164,Не указан,32.0,1,1,0,0,0,5516,0,3338,21:00:00.000,NaN,NaN,Evening session
2637,3165,1,8.0,0,0,1,0,0,3427,1,5301,07:00:00.000,Morning session,NaN,NaN
2638,3166,1,64.0,5,0,1,0,1,6949,1,2874,15:34:00.000,NaN,Day session,NaN
2639,3167,Не указан,12.0,4,0,1,0,0,7158,1,8442,22:30:00.000,NaN,NaN,Evening session
2640,3168,1,10.0,1,0,0,1,1,3505,1,9111,22:15:00.000,NaN,NaN,Evening session
2641,3169,Не указан,52.0,2,0,0,1,0,5116,1,6528,22:15:00.000,NaN,NaN,Evening session
2642,3170,0,74.0,4,0,0,1,0,4168,0,6276,06:00:00.000,Morning session,NaN,NaN
2643,3171,0,52.0,1,0,1,0,1,2605,1,8787,22:15:00.000,NaN,NaN,Evening session
2644,3172,1,61.0,5,0,0,1,1,369,0,5840,14:00:00.000,NaN,Day session,NaN
2645,3173,0,19.0,3,0,0,1,0,7961,0,8006,21:00:00.000,NaN,NaN,Evening session
2646,3175,1,44.0,2,0,1,0,0,9374,1,9139,08:42:00.000,Morning session,NaN,NaN
2647,3176,1,19.0,2,0,1,0,1,2017,1,8217,08:42:00.000,Morning session,NaN,NaN
2648,3177,1,65.0,2,0,1,0,0,2405,0,3436,21:00:00.000,NaN,NaN,Evening session
2649,3178,Не указан,99.0,4,0,0,1,1,255,1,9228,15:00:00.000,NaN,Day session,NaN
2650,3179,0,86.0,2,0,1,0,0,4047,0,8663,08:42:00.000,Morning session,NaN,NaN
2651,3180,1,44.0,5,0,1,0,0,6001,1,5474,07:30:00.000,Morning session,NaN,NaN
2652,3181,1,79.0,2,0,0,1,1,7438,1,9952,06:15:00.000,Morning session,NaN,NaN
2653,3182,0,0.0,2,0,1,0,1,5580,1,3053,22:30:00.000,NaN,NaN,Evening session
2654,3183,1,45.0,4,0,0,1,1,5513,0,7495,08:42:00.000,Morning session,NaN,NaN
2655,3184,1,75.0,0,0,1,0,1,5155,1,2727,06:00:00.000,Morning session,NaN,NaN
2656,3185,1,32.0,2,0,1,0,1,2745,1,2079,14:15:00.000,NaN,Day session,NaN
2657,3187,1,56.0,1,0,0,1,0,8025,0,1227,21:00:00.000,NaN,NaN,Evening session
2658,3188,1,91.0,4,0,0,1,0,7443,0,6425,15:30:00.000,NaN,Day session,NaN
2659,3189,1,99.0,3,0,0,1,0,180,1,3745,06:00:00.000,Morning session,NaN,NaN
2660,3191,1,47.0,4,0,0,1,1,9213,0,3170,22:15:00.000,NaN,NaN,Evening session
2661,3192,Не указан,22.0,2,0,0,1,0,4575,0,8063,22:15:00.000,NaN,NaN,Evening session
2662,3193,0,45.0,2,0,0,1,0,7246,0,1471,15:30:00.000,NaN,Day session,NaN
2663,3194,0,49.0,4,0,1,0,0,7581,1,8255,15:30:00.000,NaN,Day session,NaN
2664,3195,1,18.0,4,0,0,1,0,9993,0,878,15:00:00.000,NaN,Day session,NaN
2665,3197,0,54.0,0,0,0,1,1,4907,1,5102,06:15:00.000,Morning session,NaN,NaN
2666,3199,Не указан,61.0,2,0,1,0,0,8095,1,3365,14:00:00.000,NaN,Day session,NaN
2667,3200,1,62.0,3,0,0,1,0,6730,1,8962,14:00:00.000,NaN,Day session,NaN
2668,3201,1,27.0,2,0,1,0,1,3437,1,3769,22:15:00.000,NaN,NaN,Evening session
2669,3202,0,19.0,1,0,0,1,1,9056,1,9932,07:00:00.000,Morning session,NaN,NaN
2670,3203,Не указан,83.0,0,0,0,1,0,9456,0,9472,21:00:00.000,NaN,NaN,Evening session
2671,3204,Не указан,99.0,4,0,1,0,1,5634,1,5542,22:15:00.000,NaN,NaN,Evening session
2672,3206,Не указан,67.0,5,0,1,0,0,6389,1,6166,06:00:00.000,Morning session,NaN,NaN
2673,3210,1,87.0,5,0,0,1,1,4963,1,2461,15:00:00.000,NaN,Day session,NaN
2674,3211,1,1.0,1,0,1,0,0,845,1,4422,21:00:00.000,NaN,NaN,Evening session
2675,3212,1,88.0,0,0,1,0,0,6413,0,4275,22:30:00.000,NaN,NaN,Evening session
2676,3213,1,52.0,1,0,0,1,0,4378,0,8748,23:42:00.000,NaN,NaN,Evening session
2677,3214,Не указан,74.0,4,0,0,1,0,79,1,6840,22:30:00.000,NaN,NaN,Evening session
2678,3215,1,95.0,2,0,1,0,0,6821,0,4604,14:15:00.000,NaN,Day session,NaN
2679,3217,0,69.0,5,0,1,0,0,7440,0,5584,06:00:00.000,Morning session,NaN,NaN
2680,3218,0,38.0,1,0,1,0,0,4738,0,5707,14:00:00.000,NaN,Day session,NaN
2681,3219,1,71.0,2,0,1,0,0,1805,1,3750,22:15:00.000,NaN,NaN,Evening session
2682,3220,0,70.0,0,1,0,0,0,1416,0,9090,06:15:00.000,Morning session,NaN,NaN
2683,3221,Не указан,3.0,3,0,0,1,1,8847,1,6476,21:00:00.000,NaN,NaN,Evening session
2684,3222,1,66.0,3,0,1,0,0,587,1,4792,21:00:00.000,NaN,NaN,Evening session
2685,3223,0,58.0,4,0,0,1,0,2893,1,1710,14:15:00.000,NaN,Day session,NaN
2686,3224,0,20.0,3,1,0,0,0,5215,1,2420,15:00:00.000,NaN,Day session,NaN
2687,3225,0,38.0,1,0,1,0,1,5833,1,7924,15:34:00.000,NaN,Day session,NaN
2688,3226,1,18.0,0,0,0,1,0,4484,0,4543,14:00:00.000,NaN,Day session,NaN
2689,3227,0,100.0,5,0,1,0,0,7122,1,9508,22:15:00.000,NaN,NaN,Evening session
2690,3228,1,38.0,3,0,0,1,0,1167,0,8704,06:15:00.000,Morning session,NaN,NaN
2691,3230,Не указан,81.0,1,0,0,1,1,5918,0,8362,15:30:00.000,NaN,Day session,NaN
2692,3231,0,25.0,2,0,0,1,0,8442,0,910,06:00:00.000,Morning session,NaN,NaN
2693,3232,Не указан,21.0,3,0,0,1,1,1815,1,4717,07:00:00.000,Morning session,NaN,NaN
2694,3234,0,42.0,2,0,0,1,1,4106,1,8853,08:42:00.000,Morning session,NaN,NaN
2695,3235,0,43.0,2,0,1,0,1,1477,1,8711,21:00:00.000,NaN,NaN,Evening session
2696,3236,0,28.0,2,0,1,0,0,5864,0,2398,15:30:00.000,NaN,Day session,NaN
2697,3237,0,42.0,1,0,0,1,0,9270,0,4201,21:00:00.000,NaN,NaN,Evening session
2698,3238,1,57.0,3,0,1,0,0,2132,1,5417,08:42:00.000,Morning session,NaN,NaN
2699,3239,Не указан,61.0,2,1,0,0,0,8527,1,8643,22:30:00.000,NaN,NaN,Evening session
2700,3240,1,88.0,0,0,0,1,1,7245,1,2031,07:00:00.000,Morning session,NaN,NaN
2701,3242,0,38.0,3,0,0,1,1,2694,0,1308,06:15:00.000,Morning session,NaN,NaN
2702,3243,Не указан,83.0,2,0,1,0,0,1170,0,9897,21:00:00.000,NaN,NaN,Evening session
2703,3244,0,100.0,2,0,0,1,1,4017,0,2562,23:42:00.000,NaN,NaN,Evening session
2704,3245,0,45.0,0,0,1,0,0,1465,0,7144,06:15:00.000,Morning session,NaN,NaN
2705,3246,0,100.0,2,0,0,1,1,3292,0,1519,15:34:00.000,NaN,Day session,NaN
2706,3247,Не указан,18.0,0,0,0,1,1,499,1,8528,08:42:00.000,Morning session,NaN,NaN
2707,3248,1,28.0,4,0,0,1,1,9330,1,3486,15:00:00.000,NaN,Day session,NaN
2708,3251,1,75.0,3,0,0,1,0,5951,1,7331,06:15:00.000,Morning session,NaN,NaN
2709,3252,1,23.0,0,0,1,0,0,7635,0,245,08:42:00.000,Morning session,NaN,NaN
2710,3254,Не указан,10.0,5,0,1,0,1,6253,1,5549,06:15:00.000,Morning session,NaN,NaN
2711,3255,1,75.0,4,0,1,0,1,269,1,7407,06:00:00.000,Morning session,NaN,NaN
2712,3256,0,23.0,2,1,0,0,0,9129,0,613,08:42:00.000,Morning session,NaN,NaN
2713,3257,1,70.0,4,0,0,1,0,9000,1,1607,21:00:00.000,NaN,NaN,Evening session
2714,3259,1,97.0,4,0,0,1,1,4052,0,1901,23:42:00.000,NaN,NaN,Evening session
2715,3260,1,9.0,5,0,0,1,1,160,0,2345,08:42:00.000,Morning session,NaN,NaN
2716,3261,0,49.0,0,0,1,0,0,3834,1,8930,14:00:00.000,NaN,Day session,NaN
2717,3262,0,22.0,0,0,0,1,1,7669,0,9180,06:15:00.000,Morning session,NaN,NaN
2718,3263,1,64.0,5,1,0,0,0,3096,1,7695,23:42:00.000,NaN,NaN,Evening session
2719,3264,1,64.0,1,0,0,1,1,2548,1,6373,15:34:00.000,NaN,Day session,NaN
2720,3265,0,63.0,1,0,1,0,1,8552,0,6181,23:42:00.000,NaN,NaN,Evening session
2721,3266,Не указан,64.0,0,0,1,0,0,1345,1,5712,07:00:00.000,Morning session,NaN,NaN
2722,3267,Не указан,44.0,3,0,1,0,1,2421,1,2456,22:15:00.000,NaN,NaN,Evening session
2723,3268,0,53.0,0,0,0,1,0,4116,0,2311,06:00:00.000,Morning session,NaN,NaN
2724,3269,1,92.0,0,0,1,0,0,771,1,8508,21:00:00.000,NaN,NaN,Evening session
2725,3270,Не указан,87.0,5,0,1,0,1,6349,1,6461,21:00:00.000,NaN,NaN,Evening session
2726,3271,1,99.0,2,0,1,0,0,5525,1,7208,22:15:00.000,NaN,NaN,Evening session
2727,3272,0,26.0,1,0,0,1,0,2369,1,504,15:00:00.000,NaN,Day session,NaN
2728,3273,1,40.0,4,1,0,0,0,385,1,7228,22:30:00.000,NaN,NaN,Evening session
2729,3274,1,95.0,2,0,1,0,0,3726,1,4196,15:34:00.000,NaN,Day session,NaN
2730,3275,0,42.0,0,0,0,1,1,1540,1,9759,06:00:00.000,Morning session,NaN,NaN
2731,3276,Не указан,100.0,5,0,1,0,1,2869,1,7877,21:00:00.000,NaN,NaN,Evening session
2732,3277,0,84.0,0,0,1,0,1,1710,0,1334,23:42:00.000,NaN,NaN,Evening session
2733,3278,Не указан,100.0,4,0,0,1,0,3804,1,9687,14:00:00.000,NaN,Day session,NaN
2734,3279,Не указан,90.0,2,0,0,1,1,225,0,3730,07:30:00.000,Morning session,NaN,NaN
2735,3280,0,22.0,5,0,1,0,0,1530,0,3103,15:34:00.000,NaN,Day session,NaN
2736,3281,1,2.0,2,0,1,0,1,9712,1,2552,15:00:00.000,NaN,Day session,NaN
2737,3282,0,66.0,3,0,1,0,1,8631,1,5704,07:00:00.000,Morning session,NaN,NaN
2738,3283,0,59.0,4,0,0,1,1,2662,1,6936,23:42:00.000,NaN,NaN,Evening session
2739,3284,Не указан,84.0,3,0,0,1,1,1625,0,1861,21:00:00.000,NaN,NaN,Evening session
2740,3285,1,37.0,1,0,1,0,0,3195,1,860,15:30:00.000,NaN,Day session,NaN
2741,3286,0,57.0,0,0,0,1,0,3363,0,5284,15:30:00.000,NaN,Day session,NaN
2742,3287,1,59.0,0,0,1,0,1,4789,0,4799,06:00:00.000,Morning session,NaN,NaN
2743,3288,Не указан,4.0,0,0,1,0,0,3988,1,4067,21:00:00.000,NaN,NaN,Evening session
2744,3289,Не указан,69.0,4,0,0,1,1,7690,1,1569,22:30:00.000,NaN,NaN,Evening session
2745,3290,0,6.0,4,0,1,0,0,5944,1,6213,15:00:00.000,NaN,Day session,NaN
2746,3294,1,8.0,3,0,0,1,0,318,1,7782,06:00:00.000,Morning session,NaN,NaN
2747,3295,0,100.0,2,0,1,0,0,9777,1,7771,15:34:00.000,NaN,Day session,NaN
2748,3296,0,25.0,1,1,0,0,0,64,0,2488,15:00:00.000,NaN,Day session,NaN
2749,3297,0,28.0,2,0,0,1,0,3850,1,1987,06:00:00.000,Morning session,NaN,NaN
2750,3298,1,5.0,5,1,0,0,0,754,1,1975,14:15:00.000,NaN,Day session,NaN
2751,3299,0,95.0,0,0,1,0,0,8986,0,4689,22:30:00.000,NaN,NaN,Evening session
2752,3300,0,83.0,1,0,1,0,0,5852,1,3692,21:00:00.000,NaN,NaN,Evening session
2753,3301,1,100.0,5,0,0,1,1,1068,1,9237,15:30:00.000,NaN,Day session,NaN
2754,3302,1,46.0,4,0,1,0,0,5612,1,2934,15:34:00.000,NaN,Day session,NaN
2755,3303,1,3.0,0,1,0,0,0,2698,1,6874,07:30:00.000,Morning session,NaN,NaN
2756,3304,0,100.0,3,0,0,1,1,1329,0,9869,22:30:00.000,NaN,NaN,Evening session
2757,3305,0,40.0,1,0,1,0,0,6642,1,5478,22:15:00.000,NaN,NaN,Evening session
2758,3306,1,38.0,2,0,0,1,0,9351,1,6007,22:15:00.000,NaN,NaN,Evening session
2759,3307,Не указан,86.0,4,0,1,0,0,3570,1,884,15:00:00.000,NaN,Day session,NaN
2760,3309,Не указан,15.0,0,0,0,1,0,2808,1,359,14:15:00.000,NaN,Day session,NaN
2761,3311,1,37.0,1,0,0,1,1,3142,1,7399,14:00:00.000,NaN,Day session,NaN
2762,3312,0,9.0,0,0,0,1,0,3699,0,7046,15:00:00.000,NaN,Day session,NaN
2763,3313,1,9.0,5,0,1,0,0,4553,0,323,07:00:00.000,Morning session,NaN,NaN
2764,3314,Не указан,77.0,0,0,0,1,0,2471,0,5295,22:30:00.000,NaN,NaN,Evening session
2765,3315,Не указан,62.0,2,0,0,1,1,7653,0,5003,15:00:00.000,NaN,Day session,NaN
2766,3316,1,28.0,0,0,1,0,0,1567,1,5691,22:30:00.000,NaN,NaN,Evening session
2767,3317,1,33.0,2,0,0,1,1,5405,1,4660,14:15:00.000,NaN,Day session,NaN
2768,3318,1,79.0,2,0,0,1,1,3417,0,7919,06:15:00.000,Morning session,NaN,NaN
2769,3319,1,72.0,2,0,1,0,0,5552,0,9245,07:30:00.000,Morning session,NaN,NaN
2770,3321,1,72.0,2,0,0,1,0,9239,0,4466,23:42:00.000,NaN,NaN,Evening session
2771,3322,Не указан,43.0,0,0,0,1,1,8906,0,8314,06:00:00.000,Morning session,NaN,NaN
2772,3323,1,5.0,0,0,0,1,1,605,0,8389,22:15:00.000,NaN,NaN,Evening session
2773,3324,Не указан,98.0,3,1,0,0,0,6588,1,9991,23:42:00.000,NaN,NaN,Evening session
2774,3325,1,25.0,3,0,0,1,0,3110,1,3614,21:00:00.000,NaN,NaN,Evening session
2775,3326,1,5.0,2,0,1,0,1,5625,1,5402,14:15:00.000,NaN,Day session,NaN
2776,3327,1,100.0,3,0,0,1,0,6472,0,3864,07:00:00.000,Morning session,NaN,NaN
2777,3328,Не указан,24.0,4,0,0,1,1,6723,0,5860,06:00:00.000,Morning session,NaN,NaN
2778,3330,1,6.0,1,0,1,0,1,1945,0,5022,15:30:00.000,NaN,Day session,NaN
2779,3331,Не указан,85.0,1,0,1,0,0,2295,0,6001,07:30:00.000,Morning session,NaN,NaN
2780,3332,Не указан,35.0,5,0,0,1,1,2151,0,8146,07:00:00.000,Morning session,NaN,NaN
2781,3333,0,84.0,3,0,0,1,0,5221,1,9251,06:15:00.000,Morning session,NaN,NaN
2782,3334,0,37.0,0,0,0,1,1,7882,1,6724,22:15:00.000,NaN,NaN,Evening session
2783,3336,Не указан,94.0,3,0,0,1,1,8932,1,3188,07:30:00.000,Morning session,NaN,NaN
2784,3337,Не указан,88.0,4,1,0,0,0,3303,1,2576,15:30:00.000,NaN,Day session,NaN
2785,3338,1,63.0,0,1,0,0,0,3203,1,2479,08:42:00.000,Morning session,NaN,NaN
2786,3339,1,19.0,5,0,0,1,1,2385,1,3512,15:00:00.000,NaN,Day session,NaN
2787,3340,1,27.0,2,0,1,0,1,2108,0,1592,08:42:00.000,Morning session,NaN,NaN
2788,3342,1,28.0,5,0,1,0,1,9739,1,3278,23:42:00.000,NaN,NaN,Evening session
2789,3343,0,21.0,5,0,1,0,0,198,0,8474,21:00:00.000,NaN,NaN,Evening session
2790,3346,1,33.0,1,0,1,0,1,6801,1,4309,22:30:00.000,NaN,NaN,Evening session
2791,3347,0,54.0,3,0,0,1,0,3732,1,4344,14:15:00.000,NaN,Day session,NaN
2792,3348,1,9.0,1,0,1,0,0,1929,0,6107,06:00:00.000,Morning session,NaN,NaN
2793,3350,Не указан,78.0,0,0,0,1,1,2345,0,798,07:00:00.000,Morning session,NaN,NaN
2794,3351,0,100.0,5,0,1,0,1,5963,1,4977,07:00:00.000,Morning session,NaN,NaN
2795,3352,0,54.0,1,0,1,0,1,1262,1,3469,15:00:00.000,NaN,Day session,NaN
2796,3354,0,6.0,2,0,0,1,1,9789,1,3481,23:42:00.000,NaN,NaN,Evening session
2797,3355,1,31.0,4,0,0,1,1,4273,1,1392,14:15:00.000,NaN,Day session,NaN
2798,3356,0,21.0,5,1,0,0,0,4367,1,4935,22:30:00.000,NaN,NaN,Evening session
2799,3357,1,51.0,4,1,0,0,0,1928,1,2140,15:34:00.000,NaN,Day session,NaN
2800,3360,0,95.0,4,0,1,0,0,5535,0,7861,08:42:00.000,Morning session,NaN,NaN
2801,3361,0,22.0,0,0,0,1,1,5211,1,2221,15:30:00.000,NaN,Day session,NaN
2802,3362,0,91.0,5,0,1,0,1,7251,1,7452,21:00:00.000,NaN,NaN,Evening session
2803,3364,1,19.0,1,0,0,1,0,1982,1,4703,06:00:00.000,Morning session,NaN,NaN
2804,3365,1,2.0,0,0,0,1,0,7618,1,7487,07:30:00.000,Morning session,NaN,NaN
2805,3367,1,21.0,0,0,0,1,0,4247,1,4400,21:00:00.000,NaN,NaN,Evening session
2806,3368,Не указан,100.0,2,1,0,0,0,3935,0,2130,07:30:00.000,Morning session,NaN,NaN
2807,3369,1,9.0,0,0,0,1,1,1607,1,3795,08:42:00.000,Morning session,NaN,NaN
2808,3370,1,20.0,0,0,1,0,0,739,1,909,07:30:00.000,Morning session,NaN,NaN
2809,3371,Не указан,97.0,0,0,0,1,0,6705,0,3751,07:30:00.000,Morning session,NaN,NaN
2810,3372,Не указан,68.0,4,0,1,0,0,5292,0,8948,06:00:00.000,Morning session,NaN,NaN
2811,3373,1,61.0,5,0,1,0,1,2433,1,4922,21:00:00.000,NaN,NaN,Evening session
2812,3374,0,95.0,5,0,0,1,1,8558,1,9225,14:15:00.000,NaN,Day session,NaN
2813,3375,0,26.0,4,0,1,0,1,1667,1,2073,21:00:00.000,NaN,NaN,Evening session
2814,3376,1,64.0,3,0,0,1,1,7266,1,7166,21:00:00.000,NaN,NaN,Evening session
2815,3377,0,23.0,4,0,0,1,0,4515,1,1197,21:00:00.000,NaN,NaN,Evening session
2816,3378,0,8.0,3,0,1,0,0,1578,1,5700,14:15:00.000,NaN,Day session,NaN
2817,3379,Не указан,52.0,5,0,0,1,0,5549,1,2865,07:00:00.000,Morning session,NaN,NaN
2818,3380,1,25.0,0,0,1,0,1,2677,0,1820,15:34:00.000,NaN,Day session,NaN
2819,3381,0,1.0,1,0,0,1,0,2221,0,2546,22:15:00.000,NaN,NaN,Evening session
2820,3382,0,64.0,1,0,1,0,1,2488,0,1020,15:34:00.000,NaN,Day session,NaN
2821,3383,Не указан,98.0,2,0,0,1,0,652,1,1378,15:34:00.000,NaN,Day session,NaN
2822,3384,1,97.0,0,0,1,0,0,2464,0,3816,21:00:00.000,NaN,NaN,Evening session
2823,3385,0,79.0,0,0,0,1,1,3370,1,237,22:30:00.000,NaN,NaN,Evening session
2824,3386,Не указан,72.0,2,0,1,0,1,2402,0,6280,07:00:00.000,Morning session,NaN,NaN
2825,3387,0,6.0,3,0,1,0,1,2781,1,5682,15:00:00.000,NaN,Day session,NaN
2826,3389,0,25.0,3,1,0,0,0,1319,1,4008,06:15:00.000,Morning session,NaN,NaN
2827,3390,0,34.0,2,0,1,0,1,3678,0,8585,15:30:00.000,NaN,Day session,NaN
2828,3391,1,16.0,1,1,0,0,0,7336,0,620,22:15:00.000,NaN,NaN,Evening session
2829,3392,1,51.0,2,0,0,1,0,5665,0,6954,06:00:00.000,Morning session,NaN,NaN
2830,3393,1,47.0,4,0,1,0,1,4013,1,9954,23:42:00.000,NaN,NaN,Evening session
2831,3394,0,68.0,3,0,1,0,1,8998,0,4103,06:15:00.000,Morning session,NaN,NaN
2832,3395,Не указан,63.0,4,0,0,1,0,5740,0,2949,22:15:00.000,NaN,NaN,Evening session
2833,3396,0,75.0,5,0,0,1,0,9315,0,8686,14:00:00.000,NaN,Day session,NaN
2834,3398,1,21.0,2,0,0,1,1,1849,1,1168,07:30:00.000,Morning session,NaN,NaN
2835,3399,0,76.0,2,1,0,0,0,8642,0,902,06:15:00.000,Morning session,NaN,NaN
2836,3400,1,73.0,5,1,0,0,0,3229,1,6884,14:15:00.000,NaN,Day session,NaN
2837,3401,Не указан,10.0,5,0,0,1,1,6961,0,319,06:15:00.000,Morning session,NaN,NaN
2838,3402,1,5.0,4,0,1,0,0,8992,1,6434,21:00:00.000,NaN,NaN,Evening session
2839,3403,0,98.0,0,0,0,1,0,9621,0,2909,06:00:00.000,Morning session,NaN,NaN
2840,3404,1,82.0,1,0,0,1,1,6128,0,3968,06:15:00.000,Morning session,NaN,NaN
2841,3405,0,1.0,2,0,1,0,1,3598,1,1099,07:00:00.000,Morning session,NaN,NaN
2842,3406,0,91.0,5,1,0,0,0,9633,1,5921,15:00:00.000,NaN,Day session,NaN
2843,3408,1,88.0,5,1,0,0,0,6006,1,1186,07:00:00.000,Morning session,NaN,NaN
2844,3409,0,53.0,2,0,1,0,0,8019,1,6362,15:00:00.000,NaN,Day session,NaN
2845,3410,0,82.0,0,1,0,0,0,7066,0,7876,21:00:00.000,NaN,NaN,Evening session
2846,3411,0,84.0,4,0,1,0,1,9084,1,6526,23:42:00.000,NaN,NaN,Evening session
2847,3412,1,30.0,4,0,1,0,0,8592,1,4494,15:30:00.000,NaN,Day session,NaN
2848,3413,1,14.0,5,0,0,1,0,6226,0,7568,22:15:00.000,NaN,NaN,Evening session
2849,3414,0,91.0,2,0,1,0,0,9764,0,6757,14:00:00.000,NaN,Day session,NaN
2850,3415,0,59.0,0,0,0,1,1,6088,0,8984,14:00:00.000,NaN,Day session,NaN
2851,3416,Не указан,18.0,4,0,1,0,1,9383,1,5539,15:30:00.000,NaN,Day session,NaN
2852,3417,1,0.0,0,0,1,0,0,2644,1,9176,21:00:00.000,NaN,NaN,Evening session
2853,3418,Не указан,16.0,2,0,1,0,1,3046,1,5242,22:15:00.000,NaN,NaN,Evening session
2854,3419,Не указан,4.0,4,0,1,0,0,5924,0,6618,21:00:00.000,NaN,NaN,Evening session
2855,3420,1,60.0,2,0,1,0,0,9488,1,5972,06:00:00.000,Morning session,NaN,NaN
2856,3422,1,91.0,5,0,0,1,1,1707,1,197,15:34:00.000,NaN,Day session,NaN
2857,3423,Не указан,54.0,3,0,0,1,1,1293,0,5739,07:30:00.000,Morning session,NaN,NaN
2858,3424,1,74.0,4,0,1,0,0,6441,1,373,08:42:00.000,Morning session,NaN,NaN
2859,3425,0,0.0,2,0,1,0,0,3289,1,3355,21:00:00.000,NaN,NaN,Evening session
2860,3426,1,68.0,1,1,0,0,0,6859,1,3368,15:00:00.000,NaN,Day session,NaN
2861,3427,1,82.0,1,0,1,0,1,4348,0,7855,15:30:00.000,NaN,Day session,NaN
2862,3428,0,71.0,5,0,1,0,1,8707,1,2561,14:15:00.000,NaN,Day session,NaN
2863,3429,0,66.0,4,0,0,1,0,3365,0,3770,14:00:00.000,NaN,Day session,NaN
